Longitude,Latitude,YearNum,Year,Season,Type,AreaHa,PerimeterM,StartDate,EndDate,FireNo,FireName,Shape__Area,Shape__Length
150.42640403162005,-32.98238105206605,2012,2012,2012-13,Wildfire,0.22527788,216.53159172,2012/12/23 00:00:00+00,2012/12/24 00:00:00+00,12122361564,Ovens Creek,2248.55859375,216.328985732941
150.01506270553668,-31.736322609199494,2012,2012,2012-13,Wildfire,0.90670872,368.30589775,2012/12/23 00:00:00+00,2012/12/23 00:00:00+00,12122361592,Cluffs,9056.265625,368.08613479587
150.2148212841627,-32.48187078030057,2012,2012,2012-13,Wildfire,2.78300917,1023.11186292,2012/12/31 00:00:00+00,2013/01/02 00:00:00+00,12123162276,Bylong River,27782.5390625,1022.23669144892
150.3179461711805,-33.915258670065896,2012,2012,2012-13,Wildfire,1.03207939,388.1170262,2012/12/13 00:00:00+00,2012/12/15 00:00:00+00,12121360824,Scotts Main Range,10302.57421875,387.774461298018
150.37045222486688,-33.35229096533066,2012,2012,2012-13,Wildfire,5.97861266,933.62969146,2012/12/23 00:00:00+00,2012/12/24 00:00:00+00,12122 361597,Valley of the Swamps,59673.046875,932.74634333938
150.35302168396495,-33.36298335344868,2012,2012,2012-13,Wildfire,34.49936157,2933.25069739,2012/12/24 00:00:00+00,2012/12/27 00:00:00+00,12122 461695,Railmotor,344341.28515625,2930.47622788247
150.41985582422703,-33.22113890530822,2012,2012,2012-13,Wildfire,3.17740334,817.20522365,2012/12/29 00:00:00+00,2012/12/31 00:00:00+00,12123062183,Houstons Creek,31713.8828125,816.431159207679
152.12521885386278,-32.45719834842998,2012,2012,2012-13,Wildfire,1.51403473,603.56980224,2012/09/08 00:00:00+00,2012/09/14 00:00:00+00,12090954381,Devils Elbow,15114.6328125,603.057073423044
150.7746743590057,-31.87242550603161,2012,2012,2012-13,Prescribed Burn,68.47717054,3667.08775645,2012/09/11 00:00:00+00,2012/09/11 00:00:00+00,HR12090460650,Braeside Heavens Ridge Stage 1,683873.05078125,3664.68075819355
150.7703943565661,-31.87594872719047,2012,2012,2012-13,Prescribed Burn,9.28389963,2066.87279032,2012/09/20 00:00:00+00,2012/09/20 00:00:00+00,HR12090460650,Braeside Heavens Ridge Stage 3,92716.8984375,2065.51355669461
150.9043000697086,-32.80152880230329,2012,2012,2012-13,Wildfire,0.22026163,207.81014982,2013/01/02 00:00:00+00,2013/01/07 00:00:00+00,13010262450,North Link,2198.58203125,207.619854665298
150.8610729695636,-32.88125425463896,2012,2012,2012-13,Wildfire,3.2807667,817.90202308,2013/01/03 00:00:00+00,2013/01/08 00:00:00+00,13010362493,Mt Wareng Fire,32746.984375,817.14503129627
150.70121692812376,-32.927776812713034,2012,2012,2012-13,Wildfire,0.31895246,221.68192872,2013/01/05 00:00:00+00,2013/01/07 00:00:00+00,13010562655,Clear Farm East,3183.609375,221.475676260472
148.8924430318301,-35.913730849398185,2012,2012,2012-13,Wildfire,10.30948074,1447.07954221,2013/01/05 00:00:00+00,2013/01/19 00:00:00+00,13010562681,Brest Fire Trail,103121.53515625,1447.26730478273
151.1131644237634,-33.653350203542935,2012,2012,2012-13,Prescribed Burn,0.37640553,283.59937063,2012/12/14 00:00:00+00,2012/12/14 00:00:00+00,HR12121162226,LHA - Burke C - SZ21,3757.10546875,283.337271484756
152.18127974073138,-32.72579782104728,2012,2012,2012-13,Wildfire,0.78673339,440.33826681,2012/12/23 00:00:00+00,2012/12/23 00:00:00+00,12122361589,Wreck Beach,7853.125,439.940122449527
147.95074319990098,-35.181223126740605,2012,2012,2012-13,Wildfire,20.62434841,1767.24486796,2013/01/06 00:00:00+00,2013/01/14 00:00:00+00,13010662795,Veterans Peak,206084.65625,1766.56423707578
141.40636572595187,-29.07861162073432,2012,2012,2012-13,Wildfire,11339.1806007,56941.3795727,2012/12/25 00:00:00+00,2012/12/31 00:00:00+00,12122561878,Fromes Creek,113770287.636719,57036.7017397831
142.43342367294824,-31.01111429595846,2012,2012,2012-13,Wildfire,229.34489113,17542.2750127,2012/12/24 00:00:00+00,2012/12/26 00:00:00+00,12122461763,Wertago Paddock,2292595.5390625,17539.0235152717
147.014132247373,-29.168650171918944,2012,2012,2012-13,Wildfire,15.26830576,1648.75090859,2012/12/23 00:00:00+00,2012/12/28 00:00:00+00,12122361549,Denawin,153158.7734375,1651.31732800651
146.2360548345019,-29.370009719540867,2012,2012,2012-13,Wildfire,2.73527137,788.7225271,2012/12/25 00:00:00+00,2012/12/26 00:00:00+00,12122561903,Beulah,27424.82421875,789.761637164164
147.8890352864294,-35.9381021548885,2012,2012,2012-13,Wildfire,6.08992953,1091.50673495,2013/01/06 00:00:00+00,2013/01/13 00:00:00+00,13010662779,Kia-Ora,60917.52734375,1091.67003433668
146.23096589137754,-29.35732502248488,2012,2012,2012-13,Wildfire,1908.13731893,21000.4910464,2013/01/20 00:00:00+00,2013/01/25 00:00:00+00,13012064432,Beulah,19132235.3125,21028.5688844788
152.53429595734494,-32.243870978443546,2012,2012,2012-13,Wildfire,421.52369916,9308.65515914,2013/01/04 00:00:00+00,2013/01/11 00:00:00+00,13010462557,Janies Corner,4208571.40234375,9301.29399038818
152.4083437627515,-32.2488249195004,2012,2012,2012-13,Wildfire,2604.22761706,47339.2837261,2012/12/05 00:00:00+00,2012/12/18 00:00:00+00,12120560290,Coomba Road Fire,26001019.9257813,47301.8189852174
152.27530934915075,-32.57093977922777,2012,2012,2012-13,Wildfire,1.44684406,461.65555517,2012/12/31 00:00:00+00,2013/01/09 00:00:00+00,12123162246,Brasswater,14443.13671875,461.251548388943
152.63475778612948,-28.458104578463224,2012,2012,2012-13,Wildfire,13.63547526,1591.43429667,2013/01/11 00:00:00+00,2013/01/16 00:00:00+00,13011163405,Castle Fire,137036.03515625,1595.40503302801
153.35807171699724,-29.25326130711361,2012,2012,2012-13,Wildfire,0.13952831,132.84281183,2013/01/10 00:00:00+00,2013/01/11 00:00:00+00,13011163364,Terex Fire,1392.25390625,132.867304158099
151.277847030325,-33.64088786157975,2011,2011,2011-12,Prescribed Burn,4.09215444,1039.85697125,2011/09/21 00:00:00+00,2011/09/21 00:00:00+00, ,Elvina Bay,40845.80078125,1038.89446058198
151.28236037236886,-33.628311255910944,2012,2012,2012-13,Prescribed Burn,9.44330189,1938.94038089,2012/10/06 00:00:00+00,2012/10/08 00:00:00+00, ,Lovett Bay - Youth Hostel,94258.0234375,1937.14312964636
150.41897560610622,-35.10933919036691,2012,2012,2012-13,Wildfire,9126.79843449,111026.859874,2013/01/07 00:00:00+00,2013/01/31 00:00:00+00,13010762916,Deans Gap,91190144.046875,110979.504563816
150.02513453034953,-35.03975279303226,2012,2012,2012-13,Wildfire,2.43158023,758.58165711,2013/01/05 00:00:00+00,2013/01/11 00:00:00+00,13010662803,Bees Nest,24293.15625,758.22857713832
150.09035587926203,-34.775853519688454,2012,2012,2012-13,Wildfire,77.86768278,4089.43379399,2013/01/09 00:00:00+00,2013/01/24 00:00:00+00,13010696223,Badgerys Point Lookout,777745.42578125,4086.98665903351
150.02843374371417,-34.82908866035519,2012,2012,2012-13,Wildfire,25.695865,2492.28151059,2013/01/05 00:00:00+00,2013/01/19 00:00:00+00,13010662773,Camp Oven Spur,256664.2109375,2490.8532285361
150.53769994986493,-34.3771123199338,2012,2012,2012-13,Wildfire,1.45142493,532.3226858,2013/01/11 00:00:00+00,2013/01/12 00:00:00+00,13011163422,Old Hume Highway Yerrinbool,14492.2421875,531.919024875264
150.45171988308462,-35.25313763650177,2012,2012,2012-13,Wildfire,1.18387377,385.90961568,2013/01/08 00:00:00+00,2013/01/09 00:00:00+00,13010863151,Bangalow Bay,11830.6484375,385.777644416151
150.51139891577117,-35.239482083968,2012,2012,2012-13,Wildfire,139.65844301,5280.18267465,2013/01/01 00:00:00+00,2013/04/04 00:00:00+00,13010162409,Boundary Rd,1395606.046875,5278.33274582928
150.04213588674452,-34.90892403628356,2012,2012,2012-13,Wildfire,2.03492055,509.43384883,2013/01/05 00:00:00+00,2013/01/13 00:00:00+00,13010662777,Matodora Ridge,20327.50390625,509.161863160073
151.2622864526764,-33.60639877857361,2012,2012,2012-13,Wildfire,592.13326889,15838.7182561,2013/01/18 00:00:00+00,2013/01/29 00:00:00+00,13011864180,Towlers Bay Fire,5910331.05859375,15823.9972759117
151.2378983533918,-33.98844294975464,2012,2012,2012-13,Wildfire,0.08759274,122.37191128,2013/01/11 00:00:00+00,2013/01/11 00:00:00+00,13011163398,Grassfire Botany Bay National,874.40625,122.265763186999
148.20315130171764,-36.76241277162719,2012,2012,2012-13,Wildfire,2.24005255,938.51736349,2013/01/26 00:00:00+00,2013/02/01 00:00:00+00,13012664854,Pilot South,22442.5234375,939.396876263625
148.21894049452422,-36.14525909027885,2012,2012,2012-13,Wildfire,0.03581835,69.03744311,2013/01/18 00:00:00+00,2013/01/23 00:00:00+00,13011864244,Ink Bottle Hill,358.421875,69.0600350246072
147.8588945879792,-35.24831019429227,2012,2012,2012-13,Wildfire,0.00633936,28.63408944,2013/01/27 00:00:00+00,2013/01/30 00:00:00+00,13012764991,Mount Yaven,63.33984375,28.6241659835484
152.26189523343174,-30.468801628634605,2012,2012,2012-13,Wildfire,14.62624921,1754.94203092,2013/01/11 00:00:00+00,2013/01/14 00:00:00+00,13011163455,Cathedral Rock,146327.70703125,1755.33331628982
152.4294056240623,-31.053891753640094,2012,2012,2012-13,Wildfire,39.59293996,2689.95359978,2013/01/12 00:00:00+00,2013/01/22 00:00:00+00,13011263575,Hell Creek Willi Willi,395759.4453125,2689.37594148493
152.43722471276448,-31.147912673664546,2012,2012,2012-13,Wildfire,100.90400139,4475.62266219,2013/01/13 00:00:00+00,2013/01/19 00:00:00+00,13011363696,Banda Loop Fire,1008484.171875,4474.38911090185
152.88004415209468,-29.963135783414486,2012,2012,2012-13,Wildfire,2488.53922998,34084.9642639,2013/01/07 00:00:00+00,2013/01/25 00:00:00+00,13010762914,Surveyors Creek,24919378.6796875,34108.3195610412
152.17017654814416,-29.6815297561016,2012,2012,2012-13,Wildfire,263.22821567,6757.84496339,2012/12/02 00:00:00+00,2012/12/10 00:00:00+00,12120260073,Slippery Road,2637397.859375,6764.40865633064
152.52523354219883,-29.709489043042026,2012,2012,2012-13,Wildfire,145.26268297,6067.94871435,2013/01/07 00:00:00+00,2013/01/11 00:00:00+00,13010762925,Cunglebung Creek,1455363.328125,6073.66360814795
152.168175501264,-31.069960459158928,2012,2012,2012-13,Wildfire,355.95930194,8983.55757786,2013/01/12 00:00:00+00,2013/01/24 00:00:00+00,13011263533,Kangaroo Flat,3557989.9296875,8981.54165033661
151.81624514456766,-31.344841465707155,2012,2012,2012-13,Wildfire,650.79903368,17320.075176,2012/11/29 00:00:00+00,2012/12/04 00:00:00+00,12112959849,Dicks Hut Fire,6502857.04296875,17313.2499687781
151.98346620646174,-30.954866258859038,2012,2012,2012-13,Wildfire,1516.3762359,32429.5105142,2012/12/04 00:00:00+00,2012/12/11 00:00:00+00,12120460216,Camerons Creek,15159283.0,32424.6534901316
151.84371827484992,-30.9212943530764,2012,2012,2012-13,Wildfire,5.09289623,856.01516234,2012/12/09 00:00:00+00,2012/12/11 00:00:00+00,12120960590,Spring Creek,50916.28515625,855.908690300748
151.4086149605827,-31.59553187660595,2012,2012,2012-13,Wildfire,1226.04086431,22106.6129777,2012/12/13 00:00:00+00,2012/12/28 00:00:00+00,12121360845,Schofield,12247434.6640625,22094.9004602166
152.05441512378968,-30.844023015653352,2012,2012,2012-13,Wildfire,449.83382897,16311.5409986,2013/01/15 00:00:00+00,2013/01/21 00:00:00+00,13011563915,Sandy Bend,4497714.87109375,16310.438943764
149.57902623681252,-30.875428328246326,2012,2012,2012-13,Wildfire,170.2753268,8355.83769281,2012/12/04 00:00:00+00,2012/12/11 00:00:00+00,12120460208,Pilliga - Kerringle,1702440.37890625,8355.07188508075
149.28703699828193,-31.141693588197164,2012,2012,2012-13,Wildfire,5.63551153,1339.44434234,2012/12/13 00:00:00+00,2012/12/18 00:00:00+00,12121360833,Salaks Road,56324.48828125,1339.0805658313
150.0202279269843,-30.11264205619487,2012,2012,2012-13,Wildfire,20.35531109,2179.18144462,2013/01/13 00:00:00+00,2013/01/19 00:00:00+00,13011363658,Castletop,203772.5234375,2180.35525595817
150.09209758824147,-30.283713057081407,2012,2012,2012-13,Wildfire,5.83524658,1166.16108445,2013/01/14 00:00:00+00,2013/01/23 00:00:00+00,13011463878,Yulludunida,58397.09765625,1166.606955466
150.01556571365782,-30.190661249826483,2012,2012,2012-13,Wildfire,0.36615958,247.6495101,2012/12/13 00:00:00+00,2012/12/15 00:00:00+00,12121360844,Evansdale,3665.0,247.765126929423
150.3503136308368,-29.412738650729427,2012,2012,2012-13,Wildfire,96.57989626,4229.30107925,2013/01/13 00:00:00+00,2013/01/21 00:00:00+00,13011363676,Mosquito Creek Road,968250.53515625,4234.66521187383
152.08605949809694,-28.877384946491553,2012,2012,2012-13,Wildfire,1309.54431061,19649.1399797,2012/12/04 00:00:00+00,2012/12/09 00:00:00+00,12120460211,Baldrock NP,13145869.5429688,19686.97103679
150.96834243302902,-28.885009350811476,2012,2012,2012-13,Wildfire,273.93196119,9220.23533514,2013/01/18 00:00:00+00,2013/01/27 00:00:00+00,13011864132,Dthinna NP,2749812.83984375,9237.88710126707
152.2107824128253,-29.24588073571136,2012,2012,2012-13,Wildfire,210.80586133,9727.78861968,2013/01/13 00:00:00+00,2013/01/27 00:00:00+00,13011363677,Rocky River West,2114233.62890625,9742.03860600364
147.35911759335863,-35.41108822908231,2012,2012,2012-13,Wildfire,0.15526851,156.27570809,2013/03/14 00:00:00+00,2013/03/15 00:00:00+00,13031467259,Livingstone,1551.92578125,156.238016020998
148.3413285894772,-35.659408450596914,2012,2012,2012-13,Wildfire,460.37429086,15834.1252259,2013/03/17 00:00:00+00,2013/03/28 00:00:00+00,13031767417,Landers Falls,4603115.87109375,15833.0422798806
148.3376933483507,-35.65467362520909,2012,2012,2012-13,Wildfire,29.92731202,2980.98308545,2013/03/17 00:00:00+00,2013/03/28 00:00:00+00,13031767417,Landers Falls,299230.26171875,2980.77218156161
150.45553988623604,-34.7802461286488,2012,2012,2012-13,Prescribed Burn,32.545705,2737.63376604,2013/03/21 00:00:00+00,2013/03/21 00:00:00+00,HR11012149003,HIG - Bugong Creek North SFAZ,325069.1015625,2736.00187382787
150.4044442146594,-34.75827342668511,2012,2012,2012-13,Prescribed Burn,99.56285255,6717.25167222,2013/03/21 00:00:00+00,2013/03/21 00:00:00+00,HR10070144846,HIG - Kangaroo River East SFAZ,994421.56640625,6713.17875295102
150.3889570566229,-34.75818782947557,2012,2012,2012-13,Prescribed Burn,59.17785285,5570.55228569,2013/03/21 00:00:00+00,2013/03/21 00:00:00+00,HR10070144840,HIG - Kangaroo River Central SFAZ,591061.12109375,5567.17681339967
148.7170631020886,-35.41360983577839,2012,2012,2012-13,Prescribed Burn,152.14379698,5423.3969728,2013/03/23 00:00:00+00,2013/03/24 00:00:00+00,HR13032263490,Dalveen,1520707.796875,5422.09545067331
147.49856559752408,-35.89803137544981,2012,2012,2012-13,Prescribed Burn,2055.41354529,33273.4746446,2013/04/03 00:00:00+00,2013/04/05 00:00:00+00,HR12052759140,Talmalmo,20558939.7070313,33277.3753340716
148.14125273971197,-35.24060506190093,2012,2012,2012-13,Prescribed Burn,214.07159782,7037.30074263,2013/04/04 00:00:00+00,2013/04/09 00:00:00+00,HR12052759143,Clees Trail,2139219.26171875,7034.83826322586
147.77884630412558,-35.898246881164255,2012,2012,2012-13,Prescribed Burn,169.50620222,8917.73008357,2013/03/21 00:00:00+00,2013/03/23 00:00:00+00,HR11021849615,Jingellic,1695458.7265625,8918.78204023435
151.00784302326213,-33.97548278775929,2012,2012,2012-13,Prescribed Burn,22.88874212,2255.92480341,2013/03/21 00:00:00+00,2013/03/26 00:00:00+00,HR12041358258,BOT Yeramba LMZ,228489.30859375,2253.96197283506
151.00850713084637,-33.978153374011384,2012,2012,2012-13,Wildfire,1.06623728,979.01883583,2013/03/21 00:00:00+00,2013/03/26 00:00:00+00,1303216761,Yeramba LMZ HR Escape,10643.84765625,978.167280281375
148.36854908678995,-36.08507619271248,2012,2012,2012-13,Wildfire,369.62997876,11118.9799316,2013/02/08 00:00:00+00,2013/02/16 00:00:00+00,13050865536,Tolong Range,3698328.015625,11122.0265247327
148.36349976185426,-36.42144481976283,2012,2012,2012-13,Wildfire,0.04073134,74.01522944,2013/02/20 00:00:00+00,2013/02/21 00:00:00+00,13022066173,Paralyser,407.78515625,74.0585324923274
148.36236076185372,-36.4479110814684,2012,2012,2012-13,Wildfire,0.42748169,243.07307511,2013/02/20 00:00:00+00,2013/02/21 00:00:00+00,13022066168,Trap Yard Creek,4280.046875,243.221639707207
148.29070622359234,-36.48658572210084,2012,2012,2012-13,Wildfire,0.09243221,112.40919525,2013/02/20 00:00:00+00,2013/02/20 00:00:00+00,<Null>,Sponars,925.51953125,112.4823503512
150.9221420059456,-33.30646320037765,2012,2012,2012-13,Wildfire,0.09893358,112.13892701,2013/01/19 00:00:00+00,2013/01/23 00:00:00+00,13011964317,Jacks Track,982.4453125,111.890567198063
150.93357278983976,-33.23270304705955,2012,2012,2012-13,Wildfire,0.08168578,101.89049821,2013/01/18 00:00:00+00,2013/01/23 00:00:00+00,13011864287,Bailey Trig,811.17578125,101.66486555815
150.86536728787235,-32.92691537897095,2012,2012,2012-13,Wildfire,2.40904415,604.32146106,2013/01/13 00:00:00+00,2013/01/15 00:00:00+00,13011363757,Calore Range,24045.640625,603.759216563296
151.62306837374504,-32.88268302583015,2011,2011,2011-12,Wildfire,1.4616096,778.47726637,2011/08/02 00:00:00+00,2011/08/03 00:00:00+00, ,Blue Gum Hills 2,14589.05859375,777.756707696847
150.1324791113658,-36.3065332214806,2012,2012,2012-13,Prescribed Burn,23.16128759,3361.57838505,2013/04/11 00:00:00+00,2013/04/14 00:00:00+00,HR11053051812,NOR Mystery Bay SFAZ,231833.0,3363.17794958867
148.89814712836923,-35.9304907497922,2012,2012,2012-13,Prescribed Burn,350.88204085,28148.2338289,2013/04/05 00:00:00+00,2013/04/07 00:00:00+00,HR12121262236,Shannons Flat,3509826.71484375,28152.2989710255
148.61818935236244,-35.93695927766804,2012,2012,2012-13,Prescribed Burn,284.22520131,8807.24829544,2013/05/09 00:00:00+00,2013/05/13 00:00:00+00,HR10080545376,Providence Portal,2843097.37109375,8808.56432707958
148.46752934210545,-35.358083752403324,2012,2012,2012-13,Prescribed Burn,230.06646186,8533.42798774,2013/05/09 00:00:00+00,2013/05/12 00:00:00+00,HR09051837746,Emu Flat,2299393.9375,8531.08991766407
149.45488098742877,-36.98402111792569,2012,2012,2012-13,Prescribed Burn,987.29734953,56793.8968286,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,9896400.59765625,56861.3260584496
149.41684682789807,-36.99731426152541,2012,2012,2012-13,Prescribed Burn,1.88325481,650.84111544,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,18877.80859375,651.622872553862
149.4178527351542,-36.9995749151048,2012,2012,2012-13,Prescribed Burn,1.68612536,543.35931327,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,16901.8671875,544.013330451896
149.42675220876822,-36.99923816135668,2012,2012,2012-13,Prescribed Burn,1.13936482,450.78717153,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,11421.0859375,451.329633560314
149.4510573472322,-36.990438793788876,2012,2012,2012-13,Prescribed Burn,9.56349741,1289.92378671,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,95863.33203125,1291.46293087825
149.45157978117393,-36.98615129499926,2012,2012,2012-13,Prescribed Burn,2.45100104,678.04659517,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,24568.296875,678.852385810389
149.45715879605717,-36.99136383771276,2012,2012,2012-13,Prescribed Burn,2.04311037,628.8861317,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,20479.9140625,629.63707185635
149.46134594307082,-36.98438719919932,2012,2012,2012-13,Prescribed Burn,2.95431487,666.78874938,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,29613.27734375,667.579651770909
149.47555717785576,-36.98180629966214,2012,2012,2012-13,Prescribed Burn,5.8106099,1061.24921576,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,58243.6796875,1062.50490361951
149.47442978357012,-36.98899421580116,2012,2012,2012-13,Prescribed Burn,3.64604771,806.47836945,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,36547.4140625,807.439297139389
149.46911530995197,-36.990044787272076,2012,2012,2012-13,Prescribed Burn,3.60763487,790.93081604,2013/03/13 00:00:00+00,2013/04/03 00:00:00+00,HR11072753430,BOM Bruin Mtn LMZ,36162.4765625,791.87433160704
